"BlankieID","Tree","survey","blankie","Date","state","occu","height","cardinal","collected","photoStart","photoEnd","fullLabel","Blankie.length","Top.angle","Bottom.angle","Top.width","Bottom.width","Notes","Prosoma.length","Prosoma.width","Opisthosoma.length","Opisthosoma.width","Circumference..cm.","Scientific.Name","Common.Name","treeRadius","occupied","cardinalInRadians","filename","SurveyName","BlankieWidth","BlankieLength","BlankieArea","BlankiePhotoFile","Group","surveyId"
"1116-01-19","1116",1,"19",2018-10-02,"Slightly damaged","",1.76,213,NA,NA,NA,NA,8.82,NA,NA,"2.99","4.04","",NA,NA,NA,NA,"147","Corymbia maculata","Spotted Gum",0.233957766345086,FALSE,-5.28834763354282,"2018-10 Blankie Survey.csv","2018-10",6.69781931464174,9.2938733125649,47.8746863438394,"../data/Photos outline/2018-10 outlines/1116/1116-01-19.png","2018-10 outlines",2
"1118-01-02","1118",1,"2",2018-10-02,"Good","",0.33,214,NA,NA,NA,NA,10.54,NA,NA,"3.22","3.74","",NA,NA,NA,NA,"127","Corymbia maculata","Spotted Gum",0.202126777726707,FALSE,-5.30580092606276,"2018-10 Blankie Survey.csv","2018-10",6.49013499480789,12.1495327102804,60.5665058892415,"../data/Photos outline/2018-10 outlines/1118/1118-01-02.png","2018-10 outlines",2
"1118-01-03","1118",1,"3",2018-10-02,"Good","yes",0.32,212,NA,NA,NA,NA,11.74,NA,NA,"4.27","3.99","",NA,NA,NA,NA,"127","Corymbia maculata","Spotted Gum",0.202126777726707,TRUE,-5.27089434102288,"2018-10 Blankie Survey.csv","2018-10",7.42471443406023,11.9418483904465,69.9020562472975,"../data/Photos outline/2018-10 outlines/1118/1118-01-03.png","2018-10 outlines",2
"1118-01-04","1118",1,"4",2018-10-02,"Slightly damaged","",0.27,212,NA,NA,NA,NA,7.62,NA,NA,NA,"3.46","",NA,NA,NA,NA,"127","Corymbia maculata","Spotted Gum",0.202126777726707,FALSE,-5.27089434102288,"2018-10 Blankie Survey.csv","2018-10",6.3343717549325,7.47663551401869,29.435424302516,"../data/Photos outline/2018-10 outlines/1118/1118-01-04.png","2018-10 outlines",2
"1118-01-05","1118",1,"5",2018-10-02,"Good","yes",0.87,165,NA,NA,NA,NA,9.78,NA,NA,"2.68","3.24","",NA,NA,NA,NA,"127","Corymbia maculata","Spotted Gum",0.202126777726707,TRUE,-4.45058959258554,"2018-10 Blankie Survey.csv","2018-10",5.39979231568017,6.74974039460021,34.5385709464086,"../data/Photos outline/2018-10 outlines/1118/1118-01-05.png","2018-10 outlines",2
"1118-01-06","1118",1,"6",2018-10-02,"Slightly damaged","",1.37,147,NA,NA,NA,NA,5.67,NA,NA,"2.15","2.13","",NA,NA,NA,NA,"127","Corymbia maculata","Spotted Gum",0.202126777726707,FALSE,-4.13643032722656,"2018-10 Blankie Survey.csv","2018-10",4.3613707165109,5.50363447559709,18.7331040826251,"../data/Photos outline/2018-10 outlines/1118/1118-01-06.png","2018-10 outlines",2
"1118-01-07","1118",1,"7",2018-10-02,"Slightly damaged","",1.57,177,NA,NA,NA,NA,5.26,NA,NA,"1.6",NA,"",NA,NA,NA,NA,"127","Corymbia maculata","Spotted Gum",0.202126777726707,FALSE,-4.66002910282486,"2018-10 Blankie Survey.csv","2018-10",4.62097611630322,4.10176531671859,12.5085052444065,"../data/Photos outline/2018-10 outlines/1118/1118-01-07.png","2018-10 outlines",2
"1118-01-09","1118",1,"9",2018-10-02,"Good","",0.46,120,NA,NA,NA,NA,7.38,NA,NA,"2.52","3.03","",NA,NA,NA,NA,"127","Corymbia maculata","Spotted Gum",0.202126777726707,FALSE,-3.66519142918809,"2018-10 Blankie Survey.csv","2018-10",6.80166147455867,7.26895119418484,36.3690181578207,"../data/Photos outline/2018-10 outlines/1118/1118-01-09.png","2018-10 outlines",2
"1118-01-11","1118",1,"11",2018-10-02,"Good","",0.15,111,NA,NA,NA,NA,4.78,NA,NA,"2.33","1.87","",NA,NA,NA,NA,"127","Corymbia maculata","Spotted Gum",0.202126777726707,FALSE,-3.5081117965086,"2018-10 Blankie Survey.csv","2018-10",3.73831775700935,5.08826583592939,15.2312617739001,"../data/Photos outline/2018-10 outlines/1118/1118-01-11.png","2018-10 outlines",2
"1118-01-12","1118",1,"12",2018-10-02,"Slightly damaged","",0.74,93,NA,NA,NA,NA,8.61,NA,NA,"3.09","4.36","",NA,NA,NA,NA,"127","Corymbia maculata","Spotted Gum",0.202126777726707,FALSE,-3.19395253114962,"2018-10 Blankie Survey.csv","2018-10",6.07476635514019,8.67082035306334,43.591062457339,"../data/Photos outline/2018-10 outlines/1118/1118-01-12.png","2018-10 outlines",2
"1118-01-13","1118",1,"13",2018-10-02,"Good","",0.41,87,NA,NA,NA,NA,6.66,NA,NA,"2.85","2.95","",NA,NA,NA,NA,"127","Corymbia maculata","Spotted Gum",0.202126777726707,FALSE,-3.08923277602996,"2018-10 Blankie Survey.csv","2018-10",5.50363447559709,7.16510903426791,31.3305706789854,"../data/Photos outline/2018-10 outlines/1118/1118-01-13.png","2018-10 outlines",2
"1118-01-14","1118",1,"14",2018-10-02,"Good","",0.29,56,NA,NA,NA,NA,13.33,NA,NA,"4.58","4.73","",NA,NA,NA,NA,"127","Corymbia maculata","Spotted Gum",0.202126777726707,FALSE,-2.54818070791172,"2018-10 Blankie Survey.csv","2018-10",7.8920041536864,14.3821391484943,86.5459164582814,"../data/Photos outline/2018-10 outlines/1118/1118-01-14.png","2018-10 outlines",2
"1118-01-15","1118",1,"15",2018-10-02,"Slightly damaged","",0.55,255,NA,NA,NA,NA,12.91,NA,NA,NA,NA,"",NA,NA,NA,NA,"127","Corymbia maculata","Spotted Gum",0.202126777726707,FALSE,-6.02138591938044,"2018-10 Blankie Survey.csv","2018-10",7.26895119418484,11.8380062305296,61.0733160155235,"../data/Photos outline/2018-10 outlines/1118/1118-01-15.png","2018-10 outlines",2
"1118-01-17","1118",1,"17",2018-10-02,"Good","",1.11,232,NA,NA,NA,NA,5.13,NA,NA,"4.19","4","",NA,NA,NA,NA,"127","Corymbia maculata","Spotted Gum",0.202126777726707,FALSE,-5.61996019142174,"2018-10 Blankie Survey.csv","2018-10",5.55555555555556,7.63239875389408,30.5757470866505,"../data/Photos outline/2018-10 outlines/1118/1118-01-17.png","2018-10 outlines",2
"1118-01-18","1118",1,"18",2018-10-02,"Good","",0.78,239,NA,NA,NA,NA,9.82,NA,NA,"4.29","4.23","",NA,NA,NA,NA,"127","Corymbia maculata","Spotted Gum",0.202126777726707,FALSE,-5.74213323906134,"2018-10 Blankie Survey.csv","2018-10",8.82658359293873,10.4361370716511,79.927731032631,"../data/Photos outline/2018-10 outlines/1118/1118-01-18.png","2018-10 outlines",2
"1118-01-19","1118",1,"19",2018-10-02,"Slightly damaged","",1.82,181,NA,NA,NA,NA,10.2,NA,NA,"3.48","3.62","",NA,NA,NA,NA,"127","Corymbia maculata","Spotted Gum",0.202126777726707,FALSE,-4.72984227290463,"2018-10 Blankie Survey.csv","2018-10",6.12668743509865,8.41121495327103,42.5855296004072,"../data/Photos outline/2018-10 outlines/1118/1118-01-19.png","2018-10 outlines",2
"1119-01-04","1119",1,"4",2018-10-02,"Slightly damaged","",1.52,32,NA,NA,NA,NA,9.97,NA,NA,"5.92","6.54","",NA,NA,NA,NA,"92","Corymbia maculata","Spotted Gum",0.146422547644544,FALSE,-2.12930168743308,"2018-10 Blankie Survey.csv","2018-10",7.26895119418484,11.1630321910696,65.3326777151274,"../data/Photos outline/2018-10 outlines/1119/1119-01-04.png","2018-10 outlines",2
"1119-01-05","1119",1,"5",2018-10-02,"Good","",0.91,346,NA,NA,NA,NA,9.79,NA,NA,"3.5",NA,"Bottom entrance divided in two. Left side: 2.77, right side: 4.10, total: 7.13",NA,NA,NA,NA,"92","Corymbia maculata","Spotted Gum",0.146422547644544,FALSE,-7.60963553869528,"2018-10 Blankie Survey.csv","2018-10",8.25545171339564,10.0726895119418,64.9471785233278,"../data/Photos outline/2018-10 outlines/1119/1119-01-05.png","2018-10 outlines",2
"1119-01-06","1119",1,"6",2018-10-02,"Good","",0.86,273,NA,NA,NA,NA,8.4,NA,NA,"5.5","4.63","",NA,NA,NA,NA,"92","Corymbia maculata","Spotted Gum",0.146422547644544,FALSE,-6.33554518473942,"2018-10 Blankie Survey.csv","2018-10",7.47663551401869,9.44963655244029,51.1581689704961,"../data/Photos outline/2018-10 outlines/1119/1119-01-06.png","2018-10 outlines",2
"1119-01-07","1119",1,"7",2018-10-02,"Good","yes",1.81,270,NA,NA,NA,NA,13.37,NA,NA,"6.71","8.34","",2.54,1.96,4.04,2.85,"92","Corymbia maculata","Spotted Gum",0.146422547644544,TRUE,-6.28318530717959,"2018-10 Blankie Survey.csv","2018-10",10.5919003115265,15.8878504672897,125.006874286287,"../data/Photos outline/2018-10 outlines/1119/1119-01-07.png","2018-10 outlines",2
"1119-01-08","1119",1,"8",2018-10-02,"Slightly damaged","",0.53,225,NA,NA,NA,NA,6.63,NA,NA,"4.18","4.03","",NA,NA,NA,NA,"92","Corymbia maculata","Spotted Gum",0.146422547644544,FALSE,-5.49778714378214,"2018-10 Blankie Survey.csv","2018-10",5.29595015576324,6.02284527518172,22.9628119982445,"../data/Photos outline/2018-10 outlines/1119/1119-01-08.png","2018-10 outlines",2
"1119-01-09","1119",1,"9",2018-10-02,"Good","",1.01,202,NA,NA,NA,NA,9,NA,NA,"4.17","4.28","",NA,NA,NA,NA,"92","Corymbia maculata","Spotted Gum",0.146422547644544,FALSE,-5.09636141582344,"2018-10 Blankie Survey.csv","2018-10",6.85358255451713,9.76116303219107,52.7136447304147,"../data/Photos outline/2018-10 outlines/1119/1119-01-09.png","2018-10 outlines",2
"1119-01-10","1119",1,"10",2018-10-02,"Photo missing","yes",NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.59,2.08,3.65,2.13,"92","Corymbia maculata","Spotted Gum",0.146422547644544,TRUE,-5.06145483078356,"2018-10 Blankie Survey.csv","2018-10",NA,NA,NA,NA,NA,2
"1130-01-07","1130",1,"7",2018-10-02,"Good","",0.26,49,NA,NA,NA,NA,7.36,NA,NA,"4.61","3.96","",NA,NA,NA,NA,"93","Corymbia maculata","Spotted Gum",0.148014097075463,FALSE,-2.42600766027212,"2018-10 Blankie Survey.csv","2018-10",6.17860851505711,7.58047767393562,36.336668575292,"../data/Photos outline/2018-10 outlines/1130/1130-01-07.png","2018-10 outlines",2
"1130-01-08+2","1130",1,"08+2",2018-10-02,"Slightly damaged","",0.56,36,NA,NA,NA,NA,7.94,NA,NA,NA,NA,"",NA,NA,NA,NA,"93","Corymbia maculata","Spotted Gum",0.148014097075463,FALSE,-2.19911485751286,"2018-10 Blankie Survey.csv","2018-10",5.03634475597092,5.81516095534787,23.3051784133392,"../data/Photos outline/2018-10 outlines/1130/1130-01-08+2.png","2018-10 outlines",2
"1131-01-02","1131",1,"2",2018-10-02,"Good","",0.34,142,NA,NA,NA,NA,11.94,NA,NA,"3.94","4.17","",NA,NA,NA,NA,"143","Corymbia maculata","Spotted Gum",0.22759156862141,FALSE,-4.04916386462684,"2018-10 Blankie Survey.csv","2018-10",5.76323987538941,12.6168224299065,60.5853764790499,"../data/Photos outline/2018-10 outlines/1131/1131-01-02.png","2018-10 outlines",2
"1131-01-03","1131",1,"3",2018-10-02,"Good","",0.41,113,NA,NA,NA,NA,10.67,NA,NA,"4.66","3.83","",NA,NA,NA,NA,"143","Corymbia maculata","Spotted Gum",0.22759156862141,FALSE,-3.54301838154849,"2018-10 Blankie Survey.csv","2018-10",7.99584631360332,11.7860851505711,69.5596898322027,"../data/Photos outline/2018-10 outlines/1131/1131-01-03.png","2018-10 outlines",2
"1131-01-04","1131",1,"4",2018-10-02,"Slightly damaged","",0.37,104,NA,NA,NA,NA,5.85,NA,NA,NA,"2.96","",NA,NA,NA,NA,"143","Corymbia maculata","Spotted Gum",0.22759156862141,FALSE,-3.385938748869,"2018-10 Blankie Survey.csv","2018-10",4.62097611630322,5.3478712357217,19.1482570584093,"../data/Photos outline/2018-10 outlines/1131/1131-01-04.png","2018-10 outlines",2
"562-01-02","562",1,"2",2018-10-02,"Good","",0.85,59,NA,NA,NA,NA,16.14,NA,NA,"6.04","6.67","",NA,NA,NA,NA,"210+192","Eucalyptus racemosa","Scribbly Gum",0.639802871229419,FALSE,-2.60054058547155,"2018-10 Blankie Survey.csv","2018-10",13.0841121495327,14.7455867082035,158.688181295687,"../data/Photos outline/2018-10 outlines/562/562-01-02.png","2018-10 outlines",2
"562-01-03","562",1,"3",2018-10-02,"Good","",0.94,58,NA,NA,NA,NA,14.67,NA,NA,"6.21","5.83","",NA,NA,NA,NA,"210+192","Eucalyptus racemosa","Scribbly Gum",0.639802871229419,FALSE,-2.58308729295161,"2018-10 Blankie Survey.csv","2018-10",8.3073727933541,12.9283489096573,98.6123107414632,"../data/Photos outline/2018-10 outlines/562/562-01-03.png","2018-10 outlines",2
"562-01-04","562",1,"4",2018-10-02,"Good","",1.61,48,NA,NA,NA,NA,18.83,NA,NA,"6.52","7.4","",NA,NA,NA,NA,"210+192","Eucalyptus racemosa","Scribbly Gum",0.639802871229419,FALSE,-2.40855436775217,"2018-10 Blankie Survey.csv","2018-10",15.0051921079958,23.1568016614746,243.198769853208,"../data/Photos outline/2018-10 outlines/562/562-01-04.png","2018-10 outlines",2
"567-01-02","567",1,"2",2018-10-02,"","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2.59,2.05,3.02,2.16,"","Corymbia maculata","Spotted Gum",0,TRUE,NA,"2018-10 Blankie Survey.csv","2018-10",NA,NA,NA,NA,NA,2
"9566-01-01","9566",1,"1",2018-10-02,"Good","",1.11,151,NA,NA,NA,NA,22.63,NA,NA,"6.15","7.08","",NA,NA,NA,NA,"111",NA,NA,0.176661986832004,FALSE,-4.20624349730633,"2018-10 Blankie Survey.csv","2018-10",12.0976116303219,22.9491173416407,253.599160636165,"../data/Photos outline/2018-10 outlines/9566/9566-01-01.png","2018-10 outlines",2
"9566-01-02","9566",1,"2",2018-10-02,"Good","yes",0.8,138,NA,NA,NA,NA,19.22,NA,NA,"5.14","6.07","",NA,NA,NA,NA,"111",NA,NA,0.176661986832004,TRUE,-3.97935069454707,"2018-10 Blankie Survey.csv","2018-10",8.56697819314642,19.5223260643821,133.929967467103,"../data/Photos outline/2018-10 outlines/9566/9566-01-02.png","2018-10 outlines",2
"9566-01-03","9566",1,"3",2018-10-02,"Slightly damaged","",1.87,128,NA,NA,NA,NA,16.17,NA,NA,"4.51","7.31","",NA,NA,NA,NA,"111",NA,NA,0.176661986832004,FALSE,-3.80481776934764,"2018-10 Blankie Survey.csv","2018-10",10.2803738317757,15.2128764278297,126.858887886052,"../data/Photos outline/2018-10 outlines/9566/9566-01-03.png","2018-10 outlines",2
"9566-01-05","9566",1,"5",2018-10-02,"Slightly damaged","",1.35,5,NA,NA,NA,NA,7.51,NA,NA,NA,"2.8","",NA,NA,NA,NA,"111",NA,NA,0.176661986832004,FALSE,-1.65806278939461,"2018-10 Blankie Survey.csv","2018-10",5.08826583592939,8.04776739356179,31.0879488100206,"../data/Photos outline/2018-10 outlines/9566/9566-01-05.png","2018-10 outlines",2
"1065-03-01","1065",3,"1",2019-01-14,"Slightly damaged","yes",1.164,174,NA,NA,NA,NA,6.81,"56.84","-25.45","2.63","2.94","",NA,NA,NA,NA,"81","Eucalyptus grandis","Flooded Gum",0.128915503904435,TRUE,-4.60766922526503,"2019-01 Blankie Survey.csv","2019-01",3.92706872370267,8.38709677419355,24.8520267758262,"../data/Photos outline/2019-01 outlines/1065/1065-03-01.png","2019-01 outlines",3
"1065-03-02","1065",3,"2",2019-01-14,"","yes",0.773,172,NA,NA,NA,NA,8.79,"-65.14","-11.24","2.48","2.27","",NA,NA,NA,NA,"81","Eucalyptus grandis","Flooded Gum",0.128915503904435,TRUE,-4.57276264022514,"2019-01 Blankie Survey.csv","2019-01",3.89901823281907,9.17251051893408,31.4078946591944,"../data/Photos outline/2019-01 outlines/1065/1065-03-02.png","2019-01 outlines",3
"1065-03-03","1065",3,"3",2019-01-14,"","yes",0.984,38,NA,NA,NA,NA,6.02,"-39.8","14.56","2","2.4","",NA,NA,NA,NA,"81","Eucalyptus grandis","Flooded Gum",0.128915503904435,TRUE,-2.23402144255274,"2019-01 Blankie Survey.csv","2019-01",4.26367461430575,7.15287517531557,22.0501250076224,"../data/Photos outline/2019-01 outlines/1065/1065-03-03.png","2019-01 outlines",3
"1068-03-01","1068",3,"1",2019-01-14,"","",1.25,186,NA,NA,NA,NA,6.61,"50.03","-16.96","2.33","2.36","",NA,NA,NA,NA,"134+96","Eucalyptus grandis","Flooded Gum",0.366056369111359,FALSE,-4.81710873550435,"2019-01 Blankie Survey.csv","2019-01",4.29172510518934,8.02244039270687,27.3431306786999,"../data/Photos outline/2019-01 outlines/1068/1068-03-01.png","2019-01 outlines",3
"1068-03-02","1068",3,"2",2019-01-14,"","",1.112,141,NA,NA,NA,NA,7.39,"53.31","7.65","2.29","2.6","",NA,NA,NA,NA,"134+96","Eucalyptus grandis","Flooded Gum",0.366056369111359,FALSE,-4.0317105721069,"2019-01 Blankie Survey.csv","2019-01",4.17952314165498,8.35904628330996,26.3816243712736,"../data/Photos outline/2019-01 outlines/1068/1068-03-02.png","2019-01 outlines",3
"1068-03-03","1068",3,"3",2019-01-14,"","yes",1.276,344,NA,NA,NA,NA,10.17,"-70.4","-2.58","3.31","2.63","",NA,NA,NA,NA,"134+96","Eucalyptus grandis","Flooded Gum",0.366056369111359,TRUE,-7.57472895365539,"2019-01 Blankie Survey.csv","2019-01",5.97475455820477,11.4446002805049,51.9347167116799,"../data/Photos outline/2019-01 outlines/1068/1068-03-03.png","2019-01 outlines",3
"1068-03-04","1068",3,"4",2019-01-14,"","",1.314,340,NA,NA,NA,NA,6.16,"57.52","-12.63","2.42","2.54","",NA,NA,NA,NA,"134+96","Eucalyptus grandis","Flooded Gum",0.366056369111359,FALSE,-7.50491578357562,"2019-01 Blankie Survey.csv","2019-01",5.10518934081346,6.31136044880785,25.5798445617258,"../data/Photos outline/2019-01 outlines/1068/1068-03-04.png","2019-01 outlines",3
"1068-03-05","1068",3,"5",2019-01-14,"","",0.795,328,NA,NA,NA,NA,9.62,"55.97","6.31","3.7","3.79","",NA,NA,NA,NA,"134+96","Eucalyptus grandis","Flooded Gum",0.366056369111359,FALSE,-7.2954762733363,"2019-01 Blankie Survey.csv","2019-01",8.75175315568023,11.0518934081346,66.0236953866188,"../data/Photos outline/2019-01 outlines/1068/1068-03-05.png","2019-01 outlines",3
"1068-03-06","1068",3,"6",2019-01-14,"","yes",0.956,333,NA,NA,NA,NA,10.08,"-78.83","-1.35","4","4.39","",1.36,1.18,NA,NA,"134+96","Eucalyptus grandis","Flooded Gum",0.366056369111359,TRUE,-7.38274273593601,"2019-01 Blankie Survey.csv","2019-01",7.40532959326788,12.0897615708275,65.8167590864117,"../data/Photos outline/2019-01 outlines/1068/1068-03-06.png","2019-01 outlines",3
"1068-03-07","1068",3,"7",2019-01-14,"","yes",1.051,333,NA,NA,NA,NA,6.3,"-54","3.57","2.1","2.37","",NA,NA,NA,NA,"134+96","Eucalyptus grandis","Flooded Gum",0.366056369111359,TRUE,-7.38274273593601,"2019-01 Blankie Survey.csv","2019-01",3.64656381486676,7.26507713884993,20.0909182109845,"../data/Photos outline/2019-01 outlines/1068/1068-03-07.png","2019-01 outlines",3
"1068-03-08","1068",3,"8",2019-01-14,"","yes",0.685,321,NA,NA,NA,NA,6.65,"66.07","-7.43","3.03","2.72","",NA,NA,NA,NA,"134+96","Eucalyptus grandis","Flooded Gum",0.366056369111359,TRUE,-7.17330322569669,"2019-01 Blankie Survey.csv","2019-01",4.93688639551192,8.13464235624124,26.882048275957,"../data/Photos outline/2019-01 outlines/1068/1068-03-08.png","2019-01 outlines",3
"1068-03-09","1068",3,"9",2019-01-14,"","yes",1.963,283,NA,NA,NA,NA,5.27,"-90","-63.26","1.89","3.22","",NA,NA,NA,NA,"134+96","Eucalyptus grandis","Flooded Gum",0.366056369111359,TRUE,-6.51007810993885,"2019-01 Blankie Survey.csv","2019-01",5.63814866760168,5.16129032258065,23.172144642966,"../data/Photos outline/2019-01 outlines/1068/1068-03-09.png","2019-01 outlines",3
"1068-03-10","1068",3,"10",2019-01-14,"","yes",1.265,199,NA,NA,NA,NA,8.17,"74.74","40.63","3.43","3.3","",NA,NA,NA,NA,"134+96","Eucalyptus grandis","Flooded Gum",0.366056369111359,TRUE,-5.04400153826361,"2019-01 Blankie Survey.csv","2019-01",6.92847124824684,8.92005610098177,48.0139426282877,"../data/Photos outline/2019-01 outlines/1068/1068-03-10.png","2019-01 outlines",3
"1106-03-01","1106",3,"1",2019-01-11,"","yes",0.247,148,NA,NA,NA,NA,5.28,"-71","-20.93","2.01","2.08","",NA,NA,NA,NA,"137","Angophora costata","Smooth-barked Apple Myrtle",0.218042272035897,TRUE,-4.1538836197465,"2019-01 Blankie Survey.csv","2019-01",3.64656381486676,4.17952314165498,13.8411272127136,"../data/Photos outline/2019-01 outlines/1106/1106-03-01.png","2019-01 outlines",3
"1106-03-02","1106",3,"2",2019-01-11,"","yes",0.35,140,NA,NA,NA,NA,6.44,"-49.88","-2.1","2.45","2.36","",NA,NA,NA,NA,"137","Angophora costata","Smooth-barked Apple Myrtle",0.218042272035897,TRUE,-4.01425727958696,"2019-01 Blankie Survey.csv","2019-01",5.07713884992987,6.87237026647966,28.3699438793475,"../data/Photos outline/2019-01 outlines/1106/1106-03-02.png","2019-01 outlines",3
"1106-03-03","1106",3,"3",2019-01-11,"","yes",0.515,148,NA,NA,NA,NA,5.56,"-39.95","5.44","1.9","2.62","",NA,NA,NA,NA,"137","Angophora costata","Smooth-barked Apple Myrtle",0.218042272035897,TRUE,-4.1538836197465,"2019-01 Blankie Survey.csv","2019-01",4.4039270687237,6.03085553997195,20.8273911273111,"../data/Photos outline/2019-01 outlines/1106/1106-03-03.png","2019-01 outlines",3
"1106-03-04","1106",3,"4",2019-01-11,"","",1.01,112,NA,NA,NA,NA,6.18,"-52.46","-14.29","1.21","1.43","",NA,NA,NA,NA,"137","Angophora costata","Smooth-barked Apple Myrtle",0.218042272035897,FALSE,-3.52556508902855,"2019-01 Blankie Survey.csv","2019-01",4.85273492286115,5.72230014025245,22.3443994421375,"../data/Photos outline/2019-01 outlines/1106/1106-03-04.png","2019-01 outlines",3
"1106-03-05","1106",3,"5",2019-01-11,"","yes",0.238,116,NA,NA,NA,NA,5.85,"52.3","-4.46","2.46","1.84","",NA,NA,NA,NA,"137","Angophora costata","Smooth-barked Apple Myrtle",0.218042272035897,TRUE,-3.59537825910832,"2019-01 Blankie Survey.csv","2019-01",3.92706872370267,6.53576437587658,21.6677256087606,"../data/Photos outline/2019-01 outlines/1106/1106-03-05.png","2019-01 outlines",3
"1106-03-06","1106",3,"6",2019-01-11,"","yes",1.93,80,NA,NA,NA,NA,6.75,"-56.62","18.32","2.95","2.65","",NA,NA,NA,NA,"137","Angophora costata","Smooth-barked Apple Myrtle",0.218042272035897,TRUE,-2.96705972839036,"2019-01 Blankie Survey.csv","2019-01",4.62833099579243,8.47124824684432,32.3214043342533,"../data/Photos outline/2019-01 outlines/1106/1106-03-06.png","2019-01 outlines",3
"1106-03-07","1106",3,"7",2019-01-11,"","yes",0.918,92,NA,NA,NA,NA,5.24,"32.25","-10.95","1.63","2","",NA,NA,NA,NA,"137","Angophora costata","Smooth-barked Apple Myrtle",0.218042272035897,TRUE,-3.17649923862968,"2019-01 Blankie Survey.csv","2019-01",3.87096774193548,5.91865357643759,18.9366385440497,"../data/Photos outline/2019-01 outlines/1106/1106-03-07.png","2019-01 outlines",3
"1106-03-08","1106",3,"8",2019-01-11,"","yes",0.415,86,NA,NA,NA,NA,5.96,"-69.69","11.27","2.23","2.52","",NA,NA,NA,NA,"137","Angophora costata","Smooth-barked Apple Myrtle",0.218042272035897,TRUE,-3.07177948351002,"2019-01 Blankie Survey.csv","2019-01",5.38569424964937,6.45161290322581,24.852813605865,"../data/Photos outline/2019-01 outlines/1106/1106-03-08.png","2019-01 outlines",3
"1106-03-09","1106",3,"9",2019-01-11,"","yes",0.755,36,NA,NA,NA,NA,8.84,"21.14","-27.44","3.74","4.4","",NA,NA,NA,NA,"137","Angophora costata","Smooth-barked Apple Myrtle",0.218042272035897,TRUE,-2.19911485751286,"2019-01 Blankie Survey.csv","2019-01",6.00280504908836,10.3506311360449,45.8902883535385,"../data/Photos outline/2019-01 outlines/1106/1106-03-09.png","2019-01 outlines",3
"1106-03-10","1106",3,"10",2019-01-11,"","yes",1.325,1,NA,NA,NA,NA,6.62,"-56.31","-1.45","3.09","3.56","",NA,NA,NA,NA,"137","Angophora costata","Smooth-barked Apple Myrtle",0.218042272035897,TRUE,-1.58824961931484,"2019-01 Blankie Survey.csv","2019-01",6.67601683029453,6.59186535764376,32.4166107689493,"../data/Photos outline/2019-01 outlines/1106/1106-03-10.png","2019-01 outlines",3
"1106-03-11","1106",3,"11",2019-01-11,"","yes",0.955,349,NA,NA,NA,NA,8.25,"65.01","-14.59","3.05","3.21","",NA,NA,NA,NA,"137","Angophora costata","Smooth-barked Apple Myrtle",0.218042272035897,TRUE,-7.66199541625511,"2019-01 Blankie Survey.csv","2019-01",5.44179523141655,9.84572230014025,39.6373500351123,"../data/Photos outline/2019-01 outlines/1106/1106-03-11.png","2019-01 outlines",3
"1106-03-12","1106",3,"12",2019-01-11,"","",0.725,0,NA,NA,NA,NA,6.32,"49.7","-10.37","2.2","1.85","",NA,NA,NA,NA,"137","Angophora costata","Smooth-barked Apple Myrtle",0.218042272035897,FALSE,-1.5707963267949,"2019-01 Blankie Survey.csv","2019-01",3.33800841514727,7.32117812061711,19.0467947494832,"../data/Photos outline/2019-01 outlines/1106/1106-03-12.png","2019-01 outlines",3
"1106-03-13","1106",3,"13",2019-01-11,"","",0.499,157,NA,NA,NA,NA,3.45,"58.7","-7.47","1.34","1.52","",NA,NA,NA,NA,"137","Angophora costata","Smooth-barked Apple Myrtle",0.218042272035897,FALSE,-4.31096325242599,"2019-01 Blankie Survey.csv","2019-01",2.97335203366059,4.15147265077139,9.99352832293079,"../data/Photos outline/2019-01 outlines/1106/1106-03-13.png","2019-01 outlines",3
"1107-01-02","1107",1,"2",2019-01-11,"","yes",1.405,63,NA,NA,NA,NA,7.96,"51.9","-3.5","2.85","4.21","",NA,NA,NA,NA,"109","Angophora costata","Smooth-barked Apple Myrtle",0.173478887970166,TRUE,-2.67035375555132,"2019-01 Blankie Survey.csv","2019-01",7.48948106591865,9.90182328190743,58.395378160352,"../data/Photos outline/2019-01 outlines/1107/1107-01-02.png","2019-01 outlines",3
"1107-01-03","1107",1,"3",2019-01-11,"Slightly damaged","yes",0.345,204,NA,NA,NA,NA,11.34,"-60.32","4.02","6.13","5.19","",NA,NA,NA,NA,"109","Angophora costata","Smooth-barked Apple Myrtle",0.173478887970166,TRUE,-5.13126800086333,"2019-01 Blankie Survey.csv","2019-01",10.7433380084151,11.8373071528752,87.7512200783289,"../data/Photos outline/2019-01 outlines/1107/1107-01-03.png","2019-01 outlines",3
"1107-03-01","1107",3,"1",2019-01-11,"","yes",1.348,126,NA,NA,NA,NA,6.63,"58.75","17.54","2.68","2.21","",NA,NA,NA,NA,"109","Angophora costata","Smooth-barked Apple Myrtle",0.173478887970166,TRUE,-3.76991118430775,"2019-01 Blankie Survey.csv","2019-01",4.68443197755961,7.57363253856943,27.2943472162937,"../data/Photos outline/2019-01 outlines/1107/1107-03-01.png","2019-01 outlines",3
